utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Alto-2__mixed_falsetto__control__All_of_Me__0005,EN-Alto-2,mixed_falsetto,control,youre crazy and im out of my mind,you're crazy and i'm out of my mind,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__control__All_of_Me__0006,EN-Alto-2,mixed_falsetto,control,cause all of me loves all of you,cause all of me loves all of you,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__control__All_of_Me__0007,EN-Alto-2,mixed_falsetto,control,love your curves and all your edges all your perfect imperfections,"love your curves and all your edges, all your perfect imperfections.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__control__All_of_Me__0008,EN-Alto-2,mixed_falsetto,control,give your all to me ill give my all to you,"gave your all to me, i'll give my all to you.",0.09090909090909091,0.04,1,0,0,11
EN-Alto-2__mixed_falsetto__control__All_of_Me__0009,EN-Alto-2,mixed_falsetto,control,youre my end and my beginning even when i lose im winning,"you're my end and my beginning even when i lose, i'm winning",0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0000,EN-Alto-2,mixed_falsetto,technique,what would i do without your smart mouth drawing me in and you kicking me out,what would i do without your smile mouth? draw me in and you kicking me out,0.125,0.10416666666666667,2,0,0,16
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0001,EN-Alto-2,mixed_falsetto,technique,got my head spinning no kidding i cant pin you down,"got my hands spinning, no kidding, i can't pin you down",0.09090909090909091,0.08823529411764706,1,0,0,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0002,EN-Alto-2,mixed_falsetto,technique,whats going on in that beautiful mind im on your magical mystery ride,what's going on in that beautiful night? i'm on your magical mystery ride,0.07692307692307693,0.06,1,0,0,13
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0003,EN-Alto-2,mixed_falsetto,technique,and im so dizzy dont know what hit me but ill be alright,"and i'm so dizzy, don't know what hit me, but i'll be alright",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0004,EN-Alto-2,mixed_falsetto,technique,my heads under water but im breathing fine,my hands underwater but i'm breathing fine,0.375,0.10714285714285714,2,1,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0005,EN-Alto-2,mixed_falsetto,technique,youre crazy and im out of my mind,you're crazy and i'm out of my mind,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0006,EN-Alto-2,mixed_falsetto,technique,cause all of me loves all of you,cause all of me loves all of you,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0007,EN-Alto-2,mixed_falsetto,technique,love your curves and all your edges all your perfect imperfections,"love your curves and all your edges, all your perfect imperfections.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0008,EN-Alto-2,mixed_falsetto,technique,give your all to me ill give my all to you,"give your all to me, i'll give my all to you.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0009,EN-Alto-2,mixed_falsetto,technique,youre my end and my beginning even when i lose im winning,you're my end and my beginning even when i lose i'm winning,0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0000,EN-Alto-2,mixed_falsetto,technique,what would i do without your smart mouth drawing me in and you kicking me out,"what would i do without your smile, mouse? trapped me in and you kicking me out",0.1875,0.16666666666666666,3,0,0,16
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0001,EN-Alto-2,mixed_falsetto,technique,got my head spinning no kidding i cant pin you down,"got my hands spinning, no kidding, i can't pin you down",0.09090909090909091,0.08823529411764706,1,0,0,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0002,EN-Alto-2,mixed_falsetto,technique,whats going on in that beautiful mind im on your magical mystery ride,what's going on in that beautiful mind? i'm in your magical mystery ride,0.07692307692307693,0.02,1,0,0,13
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0003,EN-Alto-2,mixed_falsetto,technique,and im so dizzy dont know what hit me but ill be alright,"and i am so dizzy, don't know what hit me but i'll be alright",0.15384615384615385,0.05405405405405406,1,0,1,13
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0004,EN-Alto-2,mixed_falsetto,technique,my heads under water but im breathing fine,my hands underwater but i'm breathing fine,0.375,0.10714285714285714,2,1,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0005,EN-Alto-2,mixed_falsetto,technique,youre crazy and im out of my mind,you're crazy and i'm out of my mind,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0006,EN-Alto-2,mixed_falsetto,technique,cause all of me loves all of you,cause all of me loves all of you,0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0007,EN-Alto-2,mixed_falsetto,technique,love your curves and all your edges all your perfect imperfections,"love your curves and all your edges, all your perfect imperfections",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0008,EN-Alto-2,mixed_falsetto,technique,give your all to me ill give my all to you,"you gave your all to me, i'll give my all to you",0.18181818181818182,0.12,1,0,1,11
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0009,EN-Alto-2,mixed_falsetto,technique,youre my end and my beginning even when i lose im winning,"you're my end and my beginning even when i lose, i'm winning",0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0000,EN-Alto-2,mixed_falsetto,speech,what would i do without your smart mouth drawing me in and you kicking me out,what would i do without your smart mouth? drawing me in and you kicking me out.,0.0,0.0,0,0,0,16
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0001,EN-Alto-2,mixed_falsetto,speech,got my head spinning no kidding i cant pin you down,"got my head spinning, no kidding, i can't pin you down.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0002,EN-Alto-2,mixed_falsetto,speech,whats going on in that beautiful mind im on your magical mystery ride,what's going on in that beautiful mind? i'm on your magical mystery ride.,0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0003,EN-Alto-2,mixed_falsetto,speech,and im so dizzy dont know what hit me but ill be alright,"and i'm so daisy, don't know what hit me, but i'll be alright.",0.07692307692307693,0.02702702702702703,1,0,0,13
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0004,EN-Alto-2,mixed_falsetto,speech,my heads under water but im breathing fine,"my hand's underwater, but i'm breathing fine.",0.375,0.10714285714285714,2,1,0,8
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0005,EN-Alto-2,mixed_falsetto,speech,youre crazy and im out of my mind,you're crazy and i am out of my mind.,0.25,0.08695652173913043,1,0,1,8
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0006,EN-Alto-2,mixed_falsetto,speech,cause all of me loves all of you,cuz all of me loves all of you,0.125,0.10526315789473684,1,0,0,8
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0007,EN-Alto-2,mixed_falsetto,speech,love your curves and all your edges all your perfect imperfections,"love your curves and all your edges, all your perfect imperfections.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0008,EN-Alto-2,mixed_falsetto,speech,give your all to me ill give my all to you,"give your all to me, i'll give my all to you.",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0009,EN-Alto-2,mixed_falsetto,speech,youre my end and my beginning even when i lose im winning,"you're my end and my beginning. even when i lose, i'm winning.",0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,control,city of stars are you shining just for me,"sea-teal stars, are you shining just for me?",0.2222222222222222,0.1724137931034483,1,1,0,9
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,control,city of stars theres so much that i cant see,"city of stars, there's so much that i can't see",0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,control,who knows i felt it from the first embrace i shared with you,who knows? i felt it from the first embrace i shared with you,0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,control,that now our dreams they finally come true,then our dream may finally come true,0.5,0.19230769230769232,3,1,0,8
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,control,city of stars just one thing everybody wants,"city of stars, just one thing everybody wants",0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,control,there in the bars and through the smokescreen of the crowded restaurants,there's a bar and through the mosque in one of the crowded restaurants.,0.5833333333333334,0.23404255319148937,4,1,2,12
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,control,its love yes all were looking for is love from someone else,"it's love, it's all we're looking for is love for someone else",0.16666666666666666,0.1282051282051282,2,0,0,12
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,control,a rush a glance a touch a dance a look in somebodys eyes,"a rush, a glance, a touch, a dance, a look in somebody's eyes",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,control,to light up the skies to open the world and send it reeling a voice that says ill be here,"to light up the sky, to open the world and send this really, a voice that says i'll be here",0.15,0.10714285714285714,3,0,0,20
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,control,and youll be alright i dont care if i know,and you'll be alright i don't care if i know,0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,control,just where i will go cause all that i needs this crazy feeling a rat tat tat on my heart,just where i'll go cause all that i need's this crazy feeling i wrapped it out of my heart,0.35,0.15789473684210525,6,1,0,20
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,control,think i want it to stay city of stars,sing i wanted to stay city of stars,0.3333333333333333,0.14814814814814814,2,1,0,9
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,control,are you shining just for me city of stars,are you shining just for me? city of stars,0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,control,you never shined so brightly,you never shine so brightly,0.2,0.05555555555555555,1,0,0,5
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,technique,city of stars are you shining just for me,"city of stars, are you shining just for me?",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,technique,city of stars theres so much that i cant see,"city of stars, there's so much that i can't see",0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,technique,who knows i felt it from the first embrace i shared with you,"oh no, i felt it from the first embrace i shared with you",0.15384615384615385,0.07894736842105263,2,0,0,13
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,technique,that now our dreams they finally come true,then now our dreams may finally come true,0.25,0.11538461538461539,2,0,0,8
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,technique,city of stars just one thing everybody wants,"city of stars, just one thing everybody wants",0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,technique,there in the bars and through the smokescreen of the crowded restaurants,"there in the bar, and through the smoke seen coming out of the crowded restaurants,",0.4166666666666667,0.19148936170212766,2,0,3,12
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,technique,its love yes all were looking for is love from someone else,"his love, yes all we're looking for is love for someone else",0.16666666666666666,0.15384615384615385,2,0,0,12
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,technique,a rush a glance a touch a dance a look in somebodys eyes,"a rush, a glance, a touch, a dance, a look in somebody's eyes",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,technique,to light up the skies to open the world and send it reeling a voice that says ill be here,"to light up the sky, to open the world and send this reeling voice that says i'll be here",0.15,0.07142857142857142,2,1,0,20
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,technique,and youll be alright i dont care if i know,and you'll be alright i don't care if i know,0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,technique,just where i will go cause all that i needs this crazy feeling a rat tat tat on my heart,"just where i go, cause all the night this is crazy feeling i read that, that on my heart",0.45,0.2807017543859649,8,1,0,20
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,technique,think i want it to stay city of stars,sing i wanted to stay see the old stars,0.6666666666666666,0.37037037037037035,4,1,1,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,technique,are you shining just for me city of stars,are you shining just for me? city of stars,0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,technique,you never shined so brightly,you never shine so brightly,0.2,0.05555555555555555,1,0,0,5
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,technique,city of stars are you shining just for me,"see the old stars, are you shining just for me?",0.3333333333333333,0.20689655172413793,2,0,1,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,technique,city of stars theres so much that i cant see,"city of stars, there's so much that i can't see",0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,technique,who knows i felt it from the first embrace i shared with you,"oh no, i felt it from the first embrace i shared with you",0.15384615384615385,0.07894736842105263,2,0,0,13
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,technique,that now our dreams they finally come true,then now our dream may finally come true,0.375,0.15384615384615385,3,0,0,8
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,technique,city of stars just one thing everybody wants,"city of stars, just one thing everybody wants",0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,technique,there in the bars and through the smokescreen of the crowded restaurants,"there's in the bars, and through the malls and corners of the crowded restaurants",0.3333333333333333,0.2553191489361702,2,0,2,12
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,technique,its love yes all were looking for is love from someone else,"it's love, yes all we're looking for is love for someone else",0.08333333333333333,0.07692307692307693,1,0,0,12
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,technique,a rush a glance a touch a dance a look in somebodys eyes,"a rush, a glance, a touch, a dance, a look in somebody's eyes",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,technique,to light up the skies to open the world and send it reeling a voice that says ill be here,"to light up the sky, to open the world and send this reeling voice that sings, i'll be here",0.2,0.10714285714285714,3,1,0,20
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,technique,and youll be alright i dont care if i know,can you be alright? i don't care if i know,0.2,0.15384615384615385,2,0,0,10
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,technique,just where i will go cause all that i needs this crazy feeling a rat tat tat on my heart,"just where i'll go, cause all that i need's a crazy feeling a rat-tat-tat on my heart",0.3,0.15789473684210525,3,3,0,20
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,technique,think i want it to stay city of stars,sing i wanted to stay city of stars,0.3333333333333333,0.14814814814814814,2,1,0,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,technique,are you shining just for me city of stars,are you shining just for me? city of stars,0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,technique,you never shined so brightly,you'll never shine so brightly,0.4,0.1111111111111111,2,0,0,5
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,speech,city of stars are you shining just for me,"city of stars, are you shining just for me?",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,speech,city of stars theres so much that i cant see,"city of stars, there's so much that i can see.",0.1,0.03333333333333333,1,0,0,10
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,speech,who knows i felt it from the first embrace i shared with you,"who knows, i felt it from the first embrace i shared with you.",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,speech,that now our dreams they finally come true,"that now our dreams, they finally come true.",0.0,0.0,0,0,0,8
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,speech,city of stars just one thing everybody wants,"city of stars, just the one thing everybody wants.",0.125,0.058823529411764705,0,0,1,8
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,speech,there in the bars and through the smokescreen of the crowded restaurants,there in the bars and through the smoke screens of the crowded restaurants.,0.16666666666666666,0.0425531914893617,1,0,1,12
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,speech,its love yes all were looking for is love from someone else,"is love. yes, all we are looking for is love from someone else.",0.25,0.1282051282051282,2,0,1,12
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,speech,a rush a glance a touch a dance a look in somebodys eyes,"a rush, a glance, a touch, a dance, a look in somebody's eyes.",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,speech,to light up the skies to open the world and send it reeling a voice that says ill be here,"to light up the skies, to open the world and send its reeling, a voice that says, i'll be here.",0.05,0.017857142857142856,1,0,0,20
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,speech,and youll be alright i dont care if i know,and you'll be alright. i don't care if i know.,0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,speech,just where i will go cause all that i needs this crazy feeling a rat tat tat on my heart,just where i will go cause all that i need is this crazy feeling a rat-ta-ta on my heart,0.25,0.12280701754385964,2,2,1,20
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,speech,think i want it to stay city of stars,think i wanted to stay. city of stars,0.2222222222222222,0.07407407407407407,1,1,0,9
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,speech,are you shining just for me city of stars,are you shining just for me?,0.3333333333333333,0.3793103448275862,0,3,0,9
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,speech,you never shined so brightly,you never shined so brightly.,0.0,0.0,0,0,0,5
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,control,if the hero never comes to you,if a hero never comes to you,0.14285714285714285,0.05,1,0,0,7
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,control,if you need someone youre feeling blue if you wait for love and youre alone,if you need someone you're feeling blue if you're away from love and you're alone,0.2,0.14893617021276595,3,0,0,15
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,control,if you call your friends nobodys home you can run away but you,"if you call your friends, nobody's home you can run away but you",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,control,cant hide through a storm and through a lonely night,can't hide through the storm and through a lonely night,0.1,0.03225806451612903,1,0,0,10
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,control,then ill show you theres a destiny the best things in life they are free,"then i'll show you there's a destiny the best things in life, they are free",0.0,0.0,0,0,0,15
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,control,but if you wanna cry cry on my shoulder,"but if you wanna cry, cry on my shoulder",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,control,if you need someone who cares for you if youre feeling sad,if you need someone who cares for you if you're feeling sad,0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,control,your heart gets colder yes i show you what real love can do,"your heart gets colder yes, i'll show you what real love can do",0.07692307692307693,0.05263157894736842,1,0,0,13
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,technique,if the hero never comes to you,if the hero never comes to you,0.0,0.0,0,0,0,7
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,technique,if you need someone youre feeling blue if you wait for love and youre alone,"if you need someone, you're feeling blue if you're away from love and you're alone",0.2,0.14893617021276595,3,0,0,15
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,technique,if you call your friends nobodys home you can run away but you,"if you call your friends, nobody's home you can run away, but you",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,technique,cant hide through a storm and through a lonely night,can't hide through a storm and through a lonely night,0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,technique,then ill show you theres a destiny the best things in life they are free,"they'll show you there's a destiny the best things in life, they are free",0.13333333333333333,0.09302325581395349,1,1,0,15
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,technique,but if you wanna cry cry on my shoulder,"but if you wanna cry, cry on my shoulder",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,technique,if you need someone who cares for you if youre feeling sad,if you need someone who cares for you if you're feeling sad,0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,technique,your heart gets colder yes i show you what real love can do,"your heart gets colder yes, i'll show you what real love can do",0.07692307692307693,0.05263157894736842,1,0,0,13
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,technique,if the hero never comes to you,if a hero never comes to you,0.14285714285714285,0.05,1,0,0,7
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,technique,if you need someone youre feeling blue if you wait for love and youre alone,"if you need someone, you're feeling blue if you're away from love and you're alone",0.2,0.14893617021276595,3,0,0,15
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,technique,if you call your friends nobodys home you can run away but you,"if you call your friends, nobody's home you can run away but you",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,technique,cant hide through a storm and through a lonely night,can't hide through a storm and through a lonely night,0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,technique,then ill show you theres a destiny the best things in life they are free,"they'll show you there's a destiny the best things in life, they are free",0.13333333333333333,0.09302325581395349,1,1,0,15
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,technique,but if you wanna cry cry on my shoulder,"but if you wanna cry, cry on my shoulder",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,technique,if you need someone who cares for you if youre feeling sad,if you need someone who cares for you if you're feeling sad,0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,technique,your heart gets colder yes i show you what real love can do,your heart gets colder then yes i'll show you what real love can do,0.15384615384615385,0.13157894736842105,1,0,1,13
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,speech,if the hero never comes to you,if the hero never comes to you,0.0,0.0,0,0,0,7
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,speech,if you need someone youre feeling blue if you wait for love and youre alone,"if you need someone, you are feeling blue. if you wait for love and you are alone.",0.26666666666666666,0.0851063829787234,2,0,2,15
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,speech,if you call your friends nobodys home you can run away but you,"if you call your friends, nobody's home. you can run away, but you",0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,speech,cant hide through a storm and through a lonely night,"can't hide. through a storm and through a lonely night,",0.0,0.0,0,0,0,10
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,speech,then ill show you theres a destiny the best things in life they are free,"then i'll show you there's a destiny. the best things in life, they are free.",0.0,0.0,0,0,0,15
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,speech,but if you wanna cry cry on my shoulder,"but if you wanna cry, cry on my shoulder.",0.0,0.0,0,0,0,9
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,speech,if you need someone who cares for you if youre feeling sad,"if you need someone who cares for you, if you're feeling sad,",0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,speech,your heart gets colder yes i show you what real love can do,"your heart gets colder. yes, i'll show you what real love can do.",0.07692307692307693,0.05263157894736842,1,0,0,13
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0000,EN-Alto-2,mixed_falsetto,control,i will run i will climb i will soar im undefeated,"i will run, i will climb, i will soar i'm undefeated",0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0001,EN-Alto-2,mixed_falsetto,control,jumping out of my skin pull the chord yeah i believe it the past,"jumping out of my skin, pull the cord yeah, i believe it all the past",0.14285714285714285,0.04878048780487805,1,0,1,14
